"state","cwa","county_name","fips","time_zone","fe_area","latitude","longitude"
"GA","FFC","Toombs","13279","E","se",32.1206033615,-82.3306004908
"GA","TAE","Tift","13277","E","sc",31.4574646375,-83.5266023367
"GA","TAE","Thomas","13275","E","sc",30.8637307921,-83.9193668192
"GA","TAE","Terrell","13273","E","sw",31.7768258235,-84.4368380987
"GA","FFC","Telfair","13271","E","cc",31.9298443996,-82.9389475541
"GA","CHS","Tattnall","13267","E","se",32.0458290753,-82.0581874619
"GA","FFC","Taliaferro","13265","E","ec",33.5661783032,-82.8786875388
"GA","FFC","Talbot","13263","E","wc",32.6994802231,-84.5330158095
"GA","FFC","Sumter","13261","E","wc",32.0400182274,-84.1970664252
"GA","FFC","Stewart","13259","E","wc",32.0785470432,-84.8351527113
"GA","GSP","Stephens","13257","E","ne",34.5539685996,-83.2934889486
"GA","FFC","Spalding","13255","E","wc",33.2608820961,-84.2841356781
"GA","CHS","Screven","13251","E","se",32.7507009652,-81.6118725277
"GA","FFC","Schley","13249","E","wc",32.2619829616,-84.3148603101
"GA","FFC","Rockdale","13247","E","nc",33.6544617611,-84.0266772911
"GA","CAE","Richmond","13245","E","ec",33.3596396272,-82.0735290763
"GA","TAE","Randolph","13243","E","sw",31.7626491883,-84.7541557443
"GA","GSP","Rabun","13241","E","ne",34.8817714023,-83.4021281015
"GA","FFC","Putnam","13237","E","cc",33.3217989283,-83.3728331413
"GA","FFC","Pulaski","13235","E","cc",32.2327588813,-83.4764407809
"GA","FFC","Polk","13233","E","nw",34.0017850404,-85.1881547267
"GA","FFC","Pike","13231","E","wc",33.0922268074,-84.3892205505
"GA","JAX","Pierce","13229","E","se",31.3589308932,-82.2133493818
"GA","FFC","Pickens","13227","E","nc",34.4643368733,-84.4655582193
"GA","FFC","Peach","13225","E","cc",32.568808113,-83.8268539212
"GA","FFC","Paulding","13223","E","nw",33.920217849,-84.8671657872
"GA","FFC","Oglethorpe","13221","E","ne",33.8807191433,-83.0806053518
"GA","FFC","Oconee","13219","E","ne",33.8349085043,-83.4369552549
"GA","FFC","Newton","13217","E","nc",33.5550852722,-83.8503252446
"GA","FFC","Muscogee","13215","E","wc",32.5099735281,-84.8770078558
"GA","FFC","Murray","13213","E","nw",34.7884732235,-84.7481255558
"GA","FFC","Morgan","13211","E","nc",33.5908164811,-83.4924089654
"GA","FFC","Montgomery","13209","E","cc",32.1746239588,-82.5338015963
"GA","FFC","Monroe","13207","E","cc",33.0140719915,-83.9187341047
"GA","TAE","Mitchell","13205","E","sw",31.225372244,-84.1942280813
"GA","TAE","Miller","13201","E","sw",31.1640385033,-84.7307266237
"GA","FFC","Meriwether","13199","E","wc",33.0406496498,-84.6882999974
"GA","FFC","Marion","13197","E","wc",32.3533691662,-84.5246431745
"GA","FFC","Madison","13195","E","ne",34.1279277608,-83.2089904238
"GA","CAE","McDuffie","13189","E","ec",33.4828816992,-82.4813677379
"GA","FFC","Lumpkin","13187","E","nc",34.5721497908,-84.0031038966
"GA","TAE","Lowndes","13185","E","sc",30.8338793658,-83.2677378974
"GA","CAE","Lincoln","13181","E","ec",33.7936431649,-82.4511977007
"GA","FFC","Laurens","13175","E","cc",32.4636685945,-82.9222293001
"GA","TAE","Lanier","13173","E","sc",31.0379607335,-83.0626135717
"GA","FFC","Lamar","13171","E","wc",33.0765464686,-84.1394411191
"GA","FFC","Jones","13169","E","cc",33.0251468305,-83.5605195102
"GA","FFC","Johnson","13167","E","ec",32.7015055001,-82.6601002822
"GA","CHS","Jenkins","13165","E","se",32.7924595157,-81.9635649484
"GA","FFC","Wilkinson","13319","E","cc",32.8024067838,-83.1712903837
"GA","JAX","Jeff Davis","13161","E","se",31.8056029978,-82.6369774746
"GA","FFC","Upson","13293","E","wc",32.8812505799,-84.2993466917
"GA","FFC","Macon","13193","E","wc",32.3583696374,-84.042455333
"GA","CHS","Evans","13109","E","se",32.1568097718,-81.8868536272
"GA","TAE","Lee","13177","E","sw",31.7795896802,-84.1409903352
"GA","FFC","Taylor","13269","E","wc",32.5556050837,-84.2503698494
"GA","TAE","Brooks","13027","E","sc",30.8419629537,-83.5803217839
"GA","JAX","Appling","13001","E","se",31.7492835749,-82.2890299989
"GA","JAX","Atkinson","13003","E","se",31.2971262725,-82.880025389
"GA","JAX","Bacon","13005","E","se",31.553692196,-82.4527285177
"GA","TAE","Baker","13007","E","sw",31.3262004752,-84.4446517823
"GA","FFC","Baldwin","13009","E","cc",33.0689627689,-83.2498584533
"GA","FFC","Banks","13011","E","ne",34.3540721031,-83.4974013922
"GA","FFC","Barrow","13013","E","nc",33.993237844,-83.7126533325
"GA","FFC","Bartow","13015","E","nw",34.2378640727,-84.8405396884
"GA","TAE","Ben Hill","13017","E","sc",31.7598193946,-83.2205454085
"GA","TAE","Berrien","13019","E","sc",31.276106464,-83.2296541085
"GA","FFC","Bibb","13021","E","cc",32.8067103469,-83.6979278209
"GA","FFC","Bleckley","13023","E","cc",32.4343995831,-83.3279094029
"GA","JAX","Brantley","13025","E","se",31.1969691263,-81.9818839626
"GA","CHS","Bulloch","13031","E","se",32.3969379199,-81.7431771476
"GA","CAE","Burke","13033","E","ec",33.0611672128,-82.0007844875
"GA","FFC","Butts","13035","E","cc",33.289128656,-83.9572139161
"GA","TAE","Calhoun","13037","E","sw",31.5292442356,-84.624870405
"GA","CHS","Candler","13043","E","se",32.4035126969,-82.0736804166
"GA","FFC","Carroll","13045","E","nw",33.5828244438,-85.0797408809
"GA","FFC","Catoosa","13047","E","nw",34.9036168427,-85.1381217807
"GA","FFC","Chattahoochee","13053","E","wc",32.3469710223,-84.7870435964
"GA","FFC","Chattooga","13055","E","nw",34.4749950742,-85.34535347
"GA","FFC","Cherokee","13057","E","nc",34.2439039677,-84.4763886721
"GA","FFC","Clarke","13059","E","ne",33.9512601113,-83.3674459293
"GA","TAE","Worth","13321","E","sc",31.5515486335,-83.8509553056
"GA","JAX","Clinch","13065","E","se",30.9150733874,-82.7063268411
"GA","FFC","Cobb","13067","E","nc",33.9414775816,-84.5767001566
"GA","JAX","Coffee","13069","E","se",31.5492408143,-82.8492685259
"GA","TAE","Colquitt","13071","E","sc",31.1883748683,-83.7687713299
"GA","CAE","Columbia","13073","E","ec",33.5442183608,-82.2640429414
"GA","TAE","Cook","13075","E","sc",31.1539963045,-83.4304985572
"GA","FFC","Coweta","13077","E","wc",33.3534563259,-84.7632779115
"GA","FFC","Crawford","13079","E","cc",32.7144803199,-83.986372201
"GA","FFC","Crisp","13081","E","cc",31.922975818,-83.7681286095
"GA","FFC","Dade","13083","E","nw",34.8545801409,-85.504519751
"GA","FFC","Dawson","13085","E","nc",34.4437954903,-84.1703697977
"GA","FFC","DeKalb","13089","E","nc",33.7715357697,-84.2263105034
"GA","FFC","Dodge","13091","E","cc",32.1721945654,-83.1683814104
"GA","FFC","Dooly","13093","E","cc",32.1572021321,-83.7987157178
"GA","TAE","Dougherty","13095","E","sw",31.5333043601,-84.216438396
"GA","FFC","Douglas","13097","E","nc",33.7015296011,-84.7676964283
"GA","TAE","Early","13099","E","sw",31.3228540414,-84.9036788249
"GA","JAX","Echols","13101","E","se",30.7100763218,-82.8938851023
"GA","GSP","Elbert","13105","E","ne",34.1169467299,-82.8403030856
"GA","FFC","Emanuel","13107","E","ec",32.5897836888,-82.3017849162
"GA","FFC","Fannin","13111","E","nc",34.86409531,-84.3197415091
"GA","FFC","Fayette","13113","E","nc",33.4139843559,-84.4940559437
"GA","FFC","Floyd","13115","E","nw",34.2631869099,-85.2143040611
"GA","FFC","Forsyth","13117","E","nc",34.2255368199,-84.1252689829
"GA","GSP","Franklin","13119","E","ne",34.3754737242,-83.2292298793
"GA","FFC","Gilmer","13123","E","nc",34.6914677459,-84.4554239258
"GA","FFC","Glascock","13125","E","ec",33.2292835093,-82.6107085885
"GA","FFC","Gordon","13129","E","nw",34.5033594379,-84.8757139907
"GA","TAE","Grady","13131","E","sw",30.8746771554,-84.234415043
"GA","FFC","Greene","13133","E","ec",33.5788515763,-83.1667110994
"GA","FFC","Gwinnett","13135","E","nc",33.9617035739,-84.0235284421
"GA","GSP","Habersham","13137","E","ne",34.6310087036,-83.5311647193
"GA","FFC","Hall","13139","E","nc",34.3168098163,-83.8196592387
"GA","FFC","Hancock","13141","E","ec",33.2702760488,-83.0010065293
"GA","FFC","Haralson","13143","E","nw",33.794243383,-85.2110171751
"GA","FFC","Harris","13145","E","wc",32.7360114146,-84.9089826616
"GA","GSP","Hart","13147","E","ne",34.3511303684,-82.9640122671
"GA","FFC","Heard","13149","E","wc",33.2970303902,-85.1282790252
"GA","FFC","Henry","13151","E","nc",33.4533568175,-84.1553957179
"GA","FFC","Houston","13153","E","cc",32.4590183234,-83.6662428056
"GA","TAE","Irwin","13155","E","sc",31.6022900585,-83.2763742516
"GA","FFC","Jackson","13157","E","ne",34.1338964582,-83.5663474803
"GA","FFC","Clayton","13063","E","nc",33.5418958986,-84.3576544596
"GA","FFC","Jefferson","13163","E","ec",33.0549092817,-82.4181113215
"MI","APX","Alcona","26001","E","nn",44.6854331549,-83.5937733835
"MI","APX","Wexford","26165","E","nn",44.3383706107,-85.5784787022
"MI","APX","Iosco","26069","E","nn",44.3558654795,-83.6360299005
"MI","GRR","Barry","26015","E","sw",42.5949631235,-85.308991847
"MI","IWX","Branch","26023","E","sw",41.9161443739,-85.0590053112
"MI","GRR","Calhoun","26025","E","sc",42.246592775,-85.0054892489
"MI","IWX","Cass","26027","E","sw",41.9153463582,-85.993595658
"MI","GRR","Clare","26035","E","cc",43.9878778847,-84.8477721442
"MI","GRR","Clinton","26037","E","sc",42.9436072295,-84.6015346023
"MI","APX","Crawford","26039","E","nn",44.6836353046,-84.6102725418
"MI","MQT","Dickinson","26043","C","sr",46.0090931946,-87.8703638361
"MI","GRR","Eaton","26045","E","sc",42.5961365147,-84.8384259156
"MI","DTX","Genesee","26049","E","se",43.0216928704,-83.7067431603
"MI","APX","Gladwin","26051","E","nn",43.9905582903,-84.3882241888
"MI","GRR","Gratiot","26057","E","cc",43.2926869814,-84.6047682003
"MI","IWX","Hillsdale","26059","E","se",41.8877855592,-84.5929538392
"MI","GRR","Ingham","26065","E","sc",42.5970739786,-84.3735968924
"MI","GRR","Ionia","26067","E","sc",42.9451153456,-85.0746318384
"MI","MQT","Iron","26071","C","sr",46.2086618934,-88.5305506894
"MI","GRR","Isabella","26073","E","cc",43.6406052627,-84.8466780287
"MI","GRR","Jackson","26075","E","sc",42.2484672112,-84.4233382476
"MI","GRR","Kalamazoo","26077","E","sw",42.2454199685,-85.5311508047
"MI","APX","Kalkaska","26079","E","nn",44.6846419311,-85.0901649396
"MI","GRR","Kent","26081","E","sw",43.0322154073,-85.549246987
"MI","GRR","Lake","26085","E","wc",43.9899940809,-85.8017409944
"MI","DTX","Lapeer","26087","E","se",43.0900509105,-83.2217982976
"MI","DTX","Lenawee","26091","E","se",41.8951310683,-84.0663812332
"MI","DTX","Livingston","26093","E","se",42.6029783364,-83.9115324478
"MI","APX","Manistee","26101","E","nn",44.3332035283,-86.0570847491
"MI","GRR","Mecosta","26107","E","cc",43.6408541949,-85.3245492204
"MI","DTX","Midland","26111","E","se",43.6467585023,-84.3879260768
"MI","APX","Missaukee","26113","E","nn",44.3373058692,-85.0946650039
"MI","GRR","Montcalm","26117","E","cc",43.3110143761,-85.1524091483
"MI","APX","Montmorency","26119","E","nn",45.0275499008,-84.127277715
"MI","GRR","Newaygo","26123","E","wc",43.5542270023,-85.800894213
"MI","DTX","Oakland","26125","E","se",42.6604346104,-83.3855127694
"MI","APX","Ogemaw","26129","E","nn",44.3349459343,-84.1266287171
"MI","GRR","Osceola","26133","E","cc",43.9898821184,-85.3252227053
"MI","APX","Oscoda","26135","E","nn",44.6817423387,-84.1296626996
"MI","APX","Otsego","26137","E","nn",45.021445288,-84.5988277492
"NC","RAH","Hoke","37093","E","cc",35.017409611,-79.2370951863
"NC","RAH","Alamance","37001","E","cc",36.0440274537,-79.3994602559
"NC","GSP","Alexander","37003","E","pd",35.9210925628,-81.1771524063
"NC","RNK","Alleghany","37005","E","nw",36.4915283264,-81.1285854158
"NC","RAH","Anson","37007","E","cc",34.9738399638,-80.1027259411
"NC","RNK","Ashe","37009","E","nw",36.4346138272,-81.5010382442
"NC","GSP","Avery","37011","E","ww",36.0765936067,-81.922444124
"NC","GSP","Buncombe","37021","E","ww",35.6111984476,-82.5301591409
"NC","GSP","Cabarrus","37025","E","pd",35.3868351725,-80.5518522746
"NC","RNK","Caswell","37033","E","nc",36.3933706571,-79.3336503886
"NC","GSP","Catawba","37035","E","pd",35.6626381402,-81.2144350695
"NC","RAH","Chatham","37037","E","cc",35.7027547482,-79.2553039153
"NC","MRX","Cherokee","37039","E","sw",35.1338695561,-84.0634772569
"NC","MRX","Clay","37043","E","sw",35.0572388976,-83.7501883577
"NC","GSP","Cleveland","37045","E","pd",35.3339973107,-81.5553939109
"NC","RAH","Cumberland","37051","E","cc",35.0485404897,-78.827325941
"NC","RAH","Davidson","37057","E","cc",35.7931647809,-80.2127413747
"NC","GSP","Davie","37059","E","pd",35.9292333744,-80.5445875657
"NC","RAH","Durham","37063","E","cc",36.0359322993,-78.8764224494
"NC","RAH","Edgecombe","37065","E","cc",35.9129136807,-77.5970956621
"NC","RAH","Forsyth","37067","E","cc",36.1304357624,-80.2562542538
"NC","RAH","Franklin","37069","E","cc",36.082744862,-78.2856640779
"NC","GSP","Gaston","37071","E","pd",35.2944651826,-81.1801429973
"NC","GSP","Graham","37075","E","ww",35.3501611769,-83.8335410003
"NC","RAH","Granville","37077","E","cc",36.3039955831,-78.6530135268
"NC","MHX","Greene","37079","E","ee",35.4851907213,-77.6755990858
"NC","RAH","Guilford","37081","E","cc",36.0793953159,-79.7889984225
"NC","RAH","Halifax","37083","E","cc",36.2574990122,-77.6519038749
"NC","GSP","Haywood","37087","E","ww",35.556057097,-82.982217657
"NC","GSP","Henderson","37089","E","ww",35.3362432705,-82.4799042089
"NC","GSP","Iredell","37097","E","pd",35.8072188183,-80.8736447878
"NC","RAH","Lee","37105","E","cc",35.4750220668,-79.1715914074
"NC","GSP","Lincoln","37109","E","pd",35.4861844274,-81.2238861476
"NC","GSP","Macon","37113","E","ww",35.150448538,-83.4221173099
"NC","GSP","Madison","37115","E","ww",35.8580567141,-82.7056895725
"NC","GSP","Mecklenburg","37119","E","pd",35.2468123289,-80.8327781099
"NC","GSP","Mitchell","37121","E","ww",36.013301411,-82.1634241247
"NC","RAH","Montgomery","37123","E","cc",35.3324045758,-79.9054339351
"NC","RAH","Moore","37125","E","cc",35.3106914207,-79.4813365058
"NC","RNK","Yadkin","37197","E","nw",36.1605288074,-80.6653467672
"NC","RAH","Orange","37135","E","cc",36.0614498457,-79.1205474262
"NC","RAH","Person","37145","E","cc",36.3901136123,-78.9716949116
"NC","MHX","Pitt","37147","E","ee",35.5935307654,-77.3747515396
"NC","RAH","Randolph","37151","E","cc",35.710279095,-79.8060339587
"NC","RAH","Richmond","37153","E","cc",35.0059358343,-79.7479668994
"NC","ILM","Robeson","37155","E","se",34.6401376862,-79.1035086342
"NC","RNK","Rockingham","37157","E","nc",36.3960955369,-79.775119409
"NC","RAH","Scotland","37165","E","cc",34.8410876542,-79.4804917833
"NC","RAH","Stanly","37167","E","cc",35.3120147531,-80.2506748658
"NC","RNK","Stokes","37169","E","nc",36.401849646,-80.2395122424
"NC","RNK","Surry","37171","E","nw",36.4148198396,-80.6881655799
"NC","GSP","Swain","37173","E","ww",35.4867392404,-83.492748881
"NC","GSP","Transylvania","37175","E","ww",35.2021563435,-82.7983034172
"NC","GSP","Union","37179","E","pd",34.9883892602,-80.5307314105
"NC","RAH","Vance","37181","E","cc",36.3647857503,-78.4083282436
"NC","RAH","Wake","37183","E","cc",35.7900895875,-78.6503745237
"NC","RAH","Warren","37185","E","cc",36.3965715251,-78.1068764946
"NC","RNK","Watauga","37189","E","nw",36.2312845518,-81.6969149613
"NC","RNK","Wilkes","37193","E","nw",36.2065345935,-81.1638479754
"NC","RAH","Wilson","37195","E","cc",35.7048389598,-77.9184696463
"NC","GSP","Yancey","37199","E","ww",35.8988874899,-82.3075684426
"NC","RAH","Nash","37127","E","cc",35.9672377682,-77.9864526825
"NC","GSP","Rowan","37159","E","pd",35.6396440136,-80.5247007731
"OH","ILN","Adams","39001","E","sw",38.8456814858,-83.4719889317
"OH","IWX","Allen","39003","E","wc",40.7715187935,-84.1057387326
"OH","CLE","Ashland","39005","E","nc",40.8460637473,-82.2706614755
"OH","RLX","Athens","39009","E","se",39.3336528467,-82.0451665994
"OH","ILN","Auglaize","39011","E","wc",40.5609278792,-84.2217078693
"OH","PBZ","Belmont","39013","E","ec",40.0158393979,-80.9884854102
"OH","ILN","Brown","39015","E","sw",38.9343689427,-83.8679676317
"OH","ILN","Butler","39017","E","sw",39.4385942576,-84.5755243455
"OH","PBZ","Carroll","39019","E","ec",40.5796196811,-81.0897233384
"OH","ILN","Champaign","39021","E","wc",40.1377507897,-83.7695994466
"OH","ILN","Clark","39023","E","wc",39.9168085486,-83.7835479485
"OH","CLE","Wyandot","39175","E","nw",40.8424215412,-83.3043687242
"OH","ILN","Clinton","39027","E","sw",39.414996589,-83.8083671481
"OH","PBZ","Columbiana","39029","E","ec",40.7685686591,-80.7774911485
"OH","PBZ","Coshocton","39031","E","ec",40.3016492198,-81.9199998827
"OH","CLE","Crawford","39033","E","nc",40.8508652321,-82.9197438842
"OH","ILN","Darke","39037","E","wc",40.1332816515,-84.6193233136
"OH","IWX","Defiance","39039","E","nw",41.3239515845,-84.4905593488
"OH","ILN","Delaware","39041","E","cc",40.2784997101,-83.0051860181
"OH","ILN","Fairfield","39045","E","cc",39.7516156871,-82.6305459766
"OH","ILN","Fayette","39047","E","cc",39.5599056642,-83.4560986176
"OH","ILN","Franklin","39049","E","cc",39.9695679578,-83.0093222689
"OH","IWX","Fulton","39051","E","nw",41.6018104534,-84.1300790896
"OH","RLX","Gallia","39053","E","se",38.8247245982,-82.3169026989
"OH","ILN","Greene","39057","E","wc",39.691459183,-83.8897954949
"OH","PBZ","Guernsey","39059","E","ec",40.052063263,-81.4942446027
"OH","ILN","Hamilton","39061","E","sw",39.195448613,-84.542627321
"OH","CLE","Hancock","39063","E","nw",41.0019105233,-83.6664850277
"OH","ILN","Hardin","39065","E","wc",40.6614975957,-83.6594342925
"OH","PBZ","Harrison","39067","E","ec",40.2938455828,-81.0911229605
"OH","IWX","Henry","39069","E","nw",41.3338557484,-84.068237676
"OH","ILN","Hocking","39073","E","cc",39.496980498,-82.4791478062
"OH","CLE","Holmes","39075","E","ne",40.5612178336,-81.9293884011
"OH","CLE","Huron","39077","E","nc",41.1462103058,-82.5984071568
"OH","RLX","Jackson","39079","E","se",39.0196918956,-82.6184086297
"OH","PBZ","Jefferson","39081","E","ec",40.3850185739,-80.7609950854
"OH","CLE","Knox","39083","E","nc",40.3987752765,-82.4215562604
"OH","RLX","Lawrence","39087","E","se",38.5985252573,-82.5368020055
"OH","ILN","Licking","39089","E","cc",40.0917623371,-82.4834966258
"OH","ILN","Logan","39091","E","wc",40.3884683673,-83.7657771196
"OH","CLE","Lorain","39093","E","nc",41.2955351683,-82.151185511
"OH","ILN","Madison","39097","E","cc",39.8941582912,-83.3998747209
"OH","CLE","Mahoning","39099","E","ne",41.0146211423,-80.7752510511
"OH","CLE","Marion","39101","E","nc",40.5872554607,-83.1608701596
"OH","CLE","Medina","39103","E","ne",41.117647176,-81.8996591797
"OH","RLX","Meigs","39105","E","se",39.0821322663,-82.0229099389
"OH","ILN","Mercer","39107","E","wc",40.5400224201,-84.6293454948
"OH","ILN","Miami","39109","E","wc",40.0534290294,-84.228900948
"OH","PBZ","Monroe","39111","E","ec",39.7273628823,-81.0828888582
"OH","ILN","Montgomery","39113","E","wc",39.7545315845,-84.2906151611
"OH","RLX","Morgan","39115","E","se",39.6203333769,-81.8526507891
"OH","CLE","Morrow","39117","E","nc",40.5240147448,-82.7940848117
"OH","PBZ","Muskingum","39119","E","ec",39.9654319012,-81.9443808327
"OH","PBZ","Noble","39121","E","ec",39.7659678437,-81.4555499357
